Authors,DOI,DataSourceType,FeatureName,Latitude,Longitude,FeatureType,FeatureCategory,ThawType,Imagery,ImageryDates,ImageryResolution_meters
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.4598473,-165.1453543,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.46206815,-165.1386003,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.47294098,-165.1090203,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.47201677,-165.0848488,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.46960913,-165.0785291,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.47648037,-165.0726905,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.47897683,-165.0499024,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.47189233,-165.0478427,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.47620269,-165.0449837,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.48584621,-165.0124238,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.4884254,-165.0124953,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.44644316,-165.2232409,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.48683435,-164.9870054,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.49401775,-164.9822008,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.49095979,-164.9531712,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.49732375,-164.9692089,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.49447893,-164.9720193,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.49470208,-164.9664018,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.49628423,-164.9590616,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.49441382,-164.9575463,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.49703669,-164.9443478,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.50347877,-164.9299022,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.44424235,-164.9310474,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.50044754,-164.9227143,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.44834142,-164.914846,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.43981552,-164.9090249,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.49908986,-164.9142427,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.50420902,-164.9060154,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.44442789,-164.9100229,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.45164604,-164.9087015,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.4448453,-164.9048021,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.50209114,-164.8830561,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.43905379,-164.8809338,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.46673597,-164.861444,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.51323577,-164.8599822,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.47173318,-164.8395705,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.46944908,-164.8150719,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.52097639,-164.8127931,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.48957244,-164.8102105,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.45868534,-164.8046177,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.48722539,-164.8052094,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.45343559,-164.7988483,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.4525542,-164.7895008,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.44637076,-164.7690859,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.47580213,-164.7745671,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.48526225,-164.7734639,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.45837096,-164.7516568,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.46764148,-164.7633482,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.49846561,-164.7633367,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.48186617,-164.7597044,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.47612448,-164.7246882,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.46745325,-164.7505516,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.44006605,-164.7522639,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.49956745,-164.7520543,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.50956288,-164.7427484,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.53160947,-164.744554,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.50401784,-164.7378562,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.48711831,-164.732699,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.45675326,-164.7307102,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.46095689,-164.7141512,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.48730939,-164.7161746,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.51279496,-164.7163061,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.44364683,-164.6999889,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.49839903,-164.7074018,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.50309674,-164.7084003,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.48330116,-164.6994374,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.49095138,-164.6976954,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.43782931,-164.6997037,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.47677579,-164.6976916,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.50995594,-164.6889987,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.54016695,-164.6908691,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.49776111,-164.6856658,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.48550927,-164.688812,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.53102432,-164.6821959,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.54025949,-164.6810932,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.50386546,-164.6786437,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.43709814,-164.6787223,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.50982952,-164.675089,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.49758812,-164.6730363,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.49298928,-164.6721751,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.52046676,-164.6675347,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.54326507,-164.6704041,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.45825727,-164.6585115,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.47406384,-164.6649605,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.51545086,-164.6619981,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.53198945,-164.6547581,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.48468699,-164.6575534,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.5061262,-164.6542031,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.51470504,-164.6554632,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.50997041,-164.6494424,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.4721626,-164.6360828,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.53888657,-164.6486835,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.50409429,-164.6419738,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.49280242,-164.6385551,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.54897689,-164.629506,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.52189152,-164.6222117,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.44040828,-164.6280321,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.48530217,-164.632136,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.53648656,-164.6262343,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.45496023,-164.6115203,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.48430519,-164.6139722,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.44572286,-164.6228721,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.51328097,-164.6204098,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.54407558,-164.6197643,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.44306339,-164.6186293,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.43705789,-164.6143249,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.54601187,-164.6148094,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.51422241,-164.6099601,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.55056597,-164.6141759,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.55088348,-164.5952129,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.54164618,-164.6031374,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.53080834,-164.6001737,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.43783035,-164.6001527,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.5349616,-164.5962794,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.53012598,-164.5753612,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.45522727,-164.5935648,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.49819514,-164.5860176,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,NA,66.5426818,-164.5842577,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125
