Latitude,Longitude,Type
66.07469622,-164.6711615,1
66.07475969,-165.6835283,1
66.07481093,-166.0814658,1
66.07482364,-165.5732577,1
66.07483757,-166.0892734,1
66.07489949,-165.6744101,1
66.07490019,-165.5496578,1
66.07495823,-164.3202584,1
66.07497577,-164.3203863,1
66.07507659,-165.5495773,1
66.07513063,-161.7435827,1
66.07516788,-166.1870757,1
66.07521074,-165.6588907,1
66.07529772,-164.9283858,1
66.07530624,-166.3927627,1
66.07534292,-166.186123,1
66.07539,-166.3928078,1
66.07539612,-165.1768001,1
66.07552162,-164.9285552,1
66.07553355,-165.6243082,1
66.07559227,-161.2480133,1
66.07559477,-165.1854057,1
66.07566317,-161.1304568,1
66.07570094,-161.2479549,1
66.07576119,-166.491101,1
66.07580627,-165.70116,1
66.07581,-148.34288,1
66.07590067,-166.4910407,1
66.07593528,-161.2291496,1
66.07599638,-165.6228641,1
66.0760823503016,-165.208996131,0
66.0760894,-165.7643858,1
66.07617531,-165.08597,1
66.07627442,-165.5214193,1
66.0763186,-165.764862,1
66.07638928,-165.6418725,1
66.07643678,-166.3037682,1
66.0764977,-165.641799,1
66.07651985,-164.2099903,1
66.07652131,-165.5117562,1
66.07665951,-164.2100829,1
66.07667211,-165.2202858,1
66.07667387,-166.3036767,1
66.07674087,-165.513653,1
66.07679315,-164.3991093,1
66.07682301,-164.2165712,1
66.07686136,-161.2356293,1
66.07688627,-161.2352807,1
66.07689435,-165.0648889,1
66.07691045,-165.114281,1
66.07691115,-164.9032563,1
66.07697568,-165.0645933,1
66.07698912,-164.9558914,1
66.07702409,-164.7207995,1
66.07710015,-165.712103,1
66.07713161,-165.6017978,1
66.07713418,-166.1031075,1
66.07727908,-165.6028176,1
66.07728586,-164.9561729,1
66.07749971,-166.1029259,1
66.07755495,-165.1139279,1
66.0776199,-165.6925293,1
66.07771046,-164.6798562,1
66.07773465,-164.3978783,1
66.07774653,-165.1794594,1
66.07776037,-165.2325394,1
66.07786968,-165.4263431,1
66.07787909,-164.6704788,1
66.07793183,-164.6796878,1
66.07795731,-165.4262144,1
66.07797226,-165.9261458,1
66.07805895,-165.0816446,1
66.07808459,-161.7311293,1
66.07823802,-165.0816206,1
66.07824648,-166.3435675,1
66.07826147,-166.0343857,1
66.07831,-165.17971,1
66.07835676,-161.1320367,1
66.07856517,-164.9820744,1
66.07858076,-165.6120837,1
66.07867053,-165.6121149,1
66.07867268,-164.982035,1
66.07877587,-165.7022596,1
66.07884268,-166.3428809,1
66.07891365,-161.201926,1
66.07894725,-165.7153525,1
66.07910961,-165.7238791,1
66.07914832,-165.7244621,1
66.07921103,-165.4207809,1
66.079239,-164.3979326,1
66.07924606,-165.9480887,1
66.07931059,-166.1692791,1
66.07934785,-165.948588,1
66.07944879,-166.1693097,1
66.07950842,-165.7337926,1
66.07953955,-165.4924633,1
66.07958999,-161.2019873,1
66.07968155,-164.8147855,1
66.07982097,-165.6267363,1
66.07987178,-161.7347059,1
66.07987531,-165.1657703,1
66.07996702,-165.1655455,1
66.08004952,-165.3818349,1
66.08006996,-166.71123,1
66.08007208,-164.9588363,1
66.08012653,-165.381315,1
66.08016103,-166.711003,1
66.08017688,-161.7290984,1
66.08018152,-165.735275,1
66.08029541,-165.7076548,1
66.08033091,-163.824755,1
66.08034325,-163.8243619,1
66.08041713,-161.3064968,1
66.0804241,-165.7074051,1
66.08060062,-161.1822746,1
66.08064108,-165.5841397,1
66.08065593,-164.6413386,1
66.08072465,-164.6411981,1
66.08073687,-165.5942121,1
66.08076162,-164.1574221,1
66.08078805,-161.2936924,1
66.08084082,-164.3177394,1
66.08086685,-165.0053945,1
66.08092108,-161.1821357,1
66.08097693,-164.3180266,1
66.08112745,-164.1582122,1
66.08122823,-165.0039928,1
66.08129251,-164.2265799,1
66.08132509,-166.0311792,1
66.08147839,-164.2258075,1
66.08154185,-165.7481752,1
66.08154712,-164.8647617,1
66.08170239,-165.1809186,1
66.08173215,-165.3394431,1
66.08182477,-163.8028838,1
66.08188344,-164.0421044,1
66.0819162873017,-165.188946192,0
66.08192865,-164.0428141,1
66.08198247,-165.2684027,1
66.08202873,-164.1958155,1
66.08207068,-164.7477847,1
66.08217516,-166.7052963,1
66.08222428,-165.4196724,1
66.08224686,-166.337612,1
66.08229862,-164.7478508,1
66.08231223,-165.4194079,1
66.08241572,-164.1961784,1
66.08255257,-166.7061257,1
66.0826806,-165.0008038,1
66.08327186,-164.8729871,1
66.08334485,-161.73101,1
66.08337513,-165.6354914,1
66.08337768,-165.6355454,1
66.08342977,-161.12348,1
66.08343478,-165.2100787,1
66.08359777,-165.6900924,1
66.08360375,-165.6901856,1
66.08362816,-165.6212653,1
66.08365123,-165.0684079,1
66.08376501,-161.3007722,1
66.08380841,-161.1479993,1
66.08386309,-161.1480222,1
66.08391518,-164.250114,1
66.08392484,-166.5470774,1
66.08395494,-164.250537,1
66.08399827,-164.6667408,1
66.08409518,-164.6666053,1
66.08416829,-166.5489491,1
66.08424392,-164.4590293,1
66.08434033,-161.1709866,1
66.08436162,-165.7633482,1
66.08449332,-165.3425514,1
66.08450602,-165.7202085,1
66.08450756,-165.211495,1
66.08477023,-163.9442513,1
66.08478137,-165.276638,1
66.08481676,-165.6091156,1
66.084822,-165.2255863,1
66.08484941,-165.1449337,1
66.08485,-165.15705,1
66.08489464,-163.9452997,1
66.08492008,-165.1457149,1
66.08497836,-164.8669685,1
66.08519844,-161.1354124,1
66.08520358,-165.2261652,1
66.08540731,-166.5654471,1
66.08544613,-161.1977899,1
66.08552295,-165.2796296,1
66.08556166,-165.3042486,1
66.08569763,-165.6560257,1
66.08571292,-165.1587739,1
66.0857325,-165.3041784,1
66.08581821,-165.6554102,1
66.0858243,-165.7793629,1
66.08589192,-166.1238415,1
66.08589578,-161.2798994,1
66.08596157,-165.1925632,1
66.08604763,-165.9286427,1
66.08605505,-165.780152,1
66.08611542,-165.7999372,1
66.08620212,-166.6892761,1
66.08631737,-164.7806712,1
66.08633815,-165.7234647,1
66.08639693,-165.7997829,1
66.08646562,-165.716059,1
66.08657401,-165.188053,1
66.08659324,-166.688079,1
66.08670934,-165.5480087,1
66.08673953,-165.5479127,1
66.08685089,-164.9620672,1
66.08689379,-166.237502,1
66.08695993,-165.731714,1
66.0870009,-164.9620727,1
66.08703421,-166.5562955,1
66.08704977,-166.1242573,1
66.08748993,-165.0972986,1
66.08768255,-165.0974864,1
66.08768583,-163.8381426,1
66.08769153,-165.1808717,1
66.08772946,-164.7761138,1
66.08777739,-165.5790405,1
66.08795856,-161.712563,1
66.08797838,-164.0519783,1
66.088,-146.733,1
66.08800141,-164.0518949,1
66.08807631,-164.7747866,1
66.08809512,-165.3297447,1
66.0882546,-165.3301453,1
66.0883337,-165.8520657,1
66.08836992,-165.2351972,1
66.08839099,-166.5514208,1
66.08859241,-161.1348156,1
66.08859554,-164.4823094,1
66.08860641,-165.8519811,1
66.08860768,-164.423897,1
66.08866426,-165.6308529,1
66.08867521,-164.4233109,1
66.08868165,-161.1344641,1
66.08870219,-165.6958225,1
66.08870275,-165.7456399,1
66.08884535,-165.6957697,1
66.08893662,-165.7498945,1
66.08904034,-164.0476313,1
66.08907648,-161.1159351,1
66.08920397,-165.2752459,1
66.08926036,-165.7497574,1
66.08932792,-165.3447943,1
66.08935814,-165.7207202,1
66.08960265,-164.0845569,1
66.08963825,-161.6387504,1
66.0896554,-165.6267199,1
66.08966198,-164.0845948,1
66.08984681,-166.3710217,1
66.08988341,-166.3620934,1
66.08992354,-161.1432658,1
66.08996463,-166.3783824,1
66.09000312,-163.799447,1
66.09003497,-165.1717809,1
66.09004187,-165.0365493,1
66.09014501,-163.7998244,1
66.0901592,-166.3783723,1
66.09017231,-161.6387477,1
66.09017706,-164.3952211,1
66.09023913,-165.0001876,1
66.09028503,-165.3737607,1
66.09029745,-164.9514003,1
66.0903232,-165.0002727,1
66.09034008,-164.9508265,1
66.09034721,-165.3741693,1
66.09075323,-164.7862503,1
66.09079105,-164.7861569,1
66.09079331,-165.2636006,1
66.09083565,-165.2637371,1
66.09092565,-166.3615883,1
66.09101928,-164.6540111,1
66.09106181,-165.6140532,1
66.09107739,-164.6541695,1
66.09119148,-165.8025916,1
66.09121444,-165.5810543,1
66.09126731,-164.1710536,1
66.09129355,-164.3948269,1
66.09129987,-165.619249,1
66.09130589,-165.2353746,1
66.09132292,-165.8998171,1
66.0913785,-166.6482252,1
66.09138694,-165.8998734,1
66.09141385,-164.7354171,1
66.09148577,-164.3786392,1
66.09152784,-164.735452,1
66.09158091,-165.627164,1
66.09160365,-165.5806439,1
66.09170682,-166.2919269,1
66.09176825,-165.1023528,1
66.09188757,-165.1600694,1
66.09188807,-164.4484326,1
66.09190547,-164.4482086,1
66.09194,-164.65571,1
66.09200547,-166.2339002,1
66.09201379,-165.1023079,1
66.0920198,-165.6899462,1
66.09219653,-165.75308,1
66.09220201,-166.21354,1
66.09233008,-164.3776287,1
66.09245044,-165.2985294,1
66.09257501,-165.6065268,1
66.09267893,-164.3948086,1
66.09273709,-165.9607351,1
66.0928089,-166.2367609,1
66.09284566,-165.8923286,1
66.0928712,-165.2943073,1
66.09287174,-165.9606702,1
66.09288092,-164.0437977,1
66.0928957,-165.1384909,1
66.0928983,-165.9278427,1
66.09290077,-164.9366025,1
66.09294166,-164.0439567,1
66.09301626,-161.1431359,1
66.09309893,-161.1544939,1
66.09311953,-164.4607164,1
66.09320399,-165.7242647,1
66.09330005,-165.2177552,1
66.09348259,-164.4589404,1
66.09350731,-165.6084748,1
66.09356054,-165.2892844,1
66.09356595,-161.1576327,1
66.09360525,-164.4563834,1
66.09367909,-164.1132404,1
66.09370444,-164.1136763,1
66.09371407,-161.1742954,1
66.09375542,-161.1257629,1
66.09376537,-166.0080335,1
66.09377725,-161.1270493,1
66.09388975,-164.9948094,1
66.09404104,-164.6008572,1
66.0941028,-164.8093879,1
66.09416109,-165.055102,1
66.09416524,-164.600886,1
66.09418,-164.46061,1
66.09421905,-164.8093533,1
66.09423777,-166.6631159,1
66.0943583,-164.9759897,1
66.09444926,-165.0820703,1
66.0944718,-166.069784,1
66.09453991,-164.9763616,1
66.09454668,-164.6888941,1
66.09457354,-165.0821545,1
66.09459181,-165.8546434,1
66.09465135,-164.6889923,1
66.09466057,-165.85455,1
66.09473966,-165.6157473,1
66.09487131,-165.2591779,1
66.09487774,-165.634824,1
66.09493319,-164.6757059,1
66.09502093,-164.6757217,1
66.0950798,-164.1343466,1
66.09510829,-165.0551438,1
66.09516496,-165.5000114,1
66.09543497,-165.1357387,1
66.09545535,-165.2671008,1
66.09545891,-165.2556762,1
66.09548512,-165.2677059,1
66.09549233,-165.5166626,1
66.09553818,-165.1357432,1
66.09562078,-165.5326341,1
66.0956629,-165.4783757,1
66.09576676,-165.0103145,1
66.09580764,-165.0098912,1
66.09591168,-161.1341441,1
66.09591564,-161.1336608,1
66.09594114,-164.8960055,1
66.09595544,-165.689271,1
66.09599759,-165.7350803,1
66.09606655,-164.8960192,1
66.09612135,-166.0124405,1
66.09619976,-165.054701,1
66.09641204,-166.0714365,1
66.09663812,-161.1070551,1
66.09665854,-164.200892,1
66.09666999,-161.1086285,1
66.09678642,-164.2000109,1
66.09691474,-164.7964545,1
66.09693548,-164.1320923,1
66.09697838,-163.9861981,1
66.09703022,-165.4526388,1
66.09704364,-163.9863688,1
66.09705491,-166.6548873,1
66.097101,-165.9696599,1
66.09711647,-161.1801305,1
66.09713881,-166.6545695,1
66.09735169,-161.1807379,1
66.0973639,-165.9659392,1
66.09736912,-165.6984779,1
66.09743481,-164.0995333,1
66.0974375,-164.1897169,1
66.09749295,-165.8488845,1
66.09751265,-166.2463178,1
66.09751487,-164.9379272,1
66.09759636,-165.8742134,1
66.09763011,-164.9401264,1
66.09768823,-165.874331,1
66.09773,-165.15636,1
66.097763,-165.732708,1
66.09790047,-166.0644192,1
66.0980271,-164.2366783,1
66.09821746,-165.6183319,1
66.09832291,-165.459026,1
66.09839701,-164.1781492,1
66.09846941,-166.0773926,1
66.09848933,-165.6204407,1
66.09881123,-165.6925021,1
66.0990003,-165.2178225,1
66.09901476,-165.2158543,1
66.09903965,-165.622209,1
66.09906836,-164.1803013,1
66.09917272,-165.1573043,1
66.09924255,-165.1579322,1
66.09928317,-166.3052736,1
66.09932472,-166.0248939,1
66.09934365,-165.6378663,1
66.09943263,-166.0249189,1
66.09945801,-164.0874358,1
66.09968155,-164.1741612,1
66.0997241,-165.4683114,1
66.09972771,-166.6242194,1
66.09974347,-161.0980437,1
66.099805,-165.2466057,1
66.09989158,-165.9611085,1
66.09995935,-165.4157953,1
66.09996061,-165.6863471,1
66.10000437,-165.4155284,1
66.10000857,-165.2484908,1
66.10016196,-165.2222635,1
66.10016556,-165.1823014,1
66.10017301,-165.8807616,1
66.10024126,-165.2669683,1
66.10031162,-165.3930318,1
66.10035022,-164.6861226,1
66.10046673,-163.9244388,1
66.10064857,-165.6163563,1
66.10071619,-161.1231725,1
66.10081033,-161.1228347,1
66.10081223,-165.1141982,1
66.10090137,-164.1859581,1
66.10096438,-165.1717248,1
66.10099478,-164.2337334,1
66.10102828,-165.9115235,1
66.10106087,-166.0855822,1
66.10108643,-165.6717068,1
66.10109334,-163.9311688,1
66.10128891,-165.5600142,1
66.10135823,-163.9330195,1
66.1013887033021,-164.587034838,0
66.10148908,-165.1277966,1
66.10180722,-166.4155427,1
66.10195065,-165.9087328,1
66.10197835,-165.832588,1
66.10208916,-166.0731288,1
66.10226993,-165.19166,1
66.10231085,-165.6761374,1
66.10231458,-166.1801718,1
66.10231791,-164.3946385,1
66.10234873,-164.3947214,1
66.10240801,-164.2322259,1
66.10242664,-165.9853484,1
66.10245526,-164.1212898,1
66.10251744,-164.1208313,1
66.1027851,-165.9838247,1
66.10310701,-161.1407923,1
66.1031226,-165.8420171,1
66.10317573,-165.1141081,1
66.10319764,-165.2602332,1
66.10328524,-165.8419183,1
66.10333939,-165.6267962,1
66.10335774,-165.6259983,1
66.10345746,-165.6377517,1
66.10350971,-165.8814691,1
66.10351685,-165.5571478,1
66.10368393,-165.6213766,1
66.10379417,-163.9099661,1
66.10384043,-165.4049414,1
66.10391886,-163.9102539,1
66.10395006,-161.0964137,1
66.10395536,-165.4043561,1
66.10399173,-165.9033286,1
66.10406245,-161.1365785,1
66.10412307,-161.0962741,1
66.10415201,-165.3468513,1
66.10415227,-165.3037148,1
66.10416692,-165.4637892,1
66.10419262,-164.2833078,1
66.10424027,-164.2148343,1
66.10424601,-164.2831611,1
66.10430344,-165.3471487,1
66.1043551,-165.8899927,1
66.10440809,-165.4348276,1
66.10447622,-166.1818635,1
66.10450375,-165.4348189,1
66.10452603,-166.1185993,1
66.10460119,-165.0945036,1
66.1046097,-164.2153735,1
66.10488,-164.23378,1
66.10489825,-165.5853281,1
66.104978,-164.5531526,1
66.10505182,-164.5534211,1
66.1050584,-161.1067753,1
66.10508353,-165.5554516,1
66.1051589,-161.1067248,1
66.10532066,-166.4622317,1
66.10540491,-166.1823515,1
66.1054808,-165.1738152,1
66.1054825,-164.4959812,1
66.10554134,-166.4621074,1
66.10557283,-166.0196626,1
66.10560674,-165.9934819,1
66.10561966,-164.4959607,1
66.10562965,-166.0195192,1
66.10572216,-165.9291447,1
66.10576639,-165.9933589,1
66.10578711,-165.5905159,1
66.10583323,-166.6231275,1
66.10603475,-165.0861566,1
66.10603833,-165.0862659,1
66.10619431,-161.2328688,1
66.10620647,-161.2330023,1
66.10645484,-165.2973028,1
66.10647816,-165.5941542,1
66.10656045,-164.3257243,1
66.1066176,-165.8852371,1
66.10665437,-166.2356701,1
66.10667744,-164.3257581,1
66.10676929,-161.1486824,1
66.10682159,-166.2328742,1
66.10686246,-166.0399403,1
66.10690492,-164.8291082,1
66.10738083,-163.9106801,1
66.10752037,-163.9108439,1
66.10758038,-164.0718916,1
66.10769904,-161.3122103,1
66.1077345,-165.1723502,1
66.10774848,-166.3858546,1
66.10777424,-165.1730284,1
66.10783108,-166.0254871,1
66.10789686,-164.3764677,1
66.10793586,-161.2198854,1
66.10794518,-161.2199031,1
66.10814936,-164.2795676,1
66.10815097,-164.5173979,1
66.10819018,-165.3119265,1
66.10820752,-164.366399,1
66.10824687,-165.9932653,1
66.10825755,-164.2789283,1
66.10828351,-165.6133057,1
66.10832881,-164.5166749,1
66.10837744,-165.4500115,1
66.10837858,-164.365856,1
66.10843848,-165.4499646,1
66.10844515,-166.0105741,1
66.10852265,-164.3805898,1
66.10855599,-165.4857509,1
66.10856499,-165.2196556,1
66.10869862,-165.4856953,1
66.10874,-149.08224,1
66.10874595,-165.2442816,1
66.10874688,-165.653246,1
66.1087539,-164.3812137,1
66.10876151,-165.8863315,1
66.10886319,-161.1196707,1
66.10886373,-165.139757,1
66.10907579,-165.3114235,1
66.10915027,-165.2778134,1
66.1091649,-164.7317704,1
66.10922328,-165.2776824,1
66.10922827,-166.3624011,1
66.10923565,-165.3588044,1
66.10925282,-164.3488185,1
66.10929011,-164.3489664,1
66.10935783,-165.6139274,1
66.10940213,-165.6230437,1
66.10942711,-166.0803906,1
66.1095678,-165.4726445,1
66.10959963,-165.4725805,1
66.10975272,-164.8991722,1
66.10994399,-165.238712,1
66.10996907,-165.0648669,1
66.11006067,-165.2860396,1
66.11018889,-165.4603266,1
66.11038466,-165.4605003,1
66.11065452,-165.1450533,1
66.11067738,-164.4408348,1
66.11081868,-165.209495,1
66.11091652,-161.1590836,1
66.11138325,-165.2083562,1
66.11145255,-166.5839942,1
66.11148587,-164.8044993,1
66.11151585,-165.0600936,1
66.11160859,-166.1262777,1
66.11161046,-161.1869379,1
66.11164929,-165.2241747,1
66.11175023,-161.1869298,1
66.11175223,-164.1853325,1
66.11190365,-164.185083,1
66.11195,-164.17919,1
66.11204835,-166.4381377,1
66.11220985,-166.4382931,1
66.11246633,-166.4214793,1
66.1125691,-164.8052221,1
66.11274891,-166.4211601,1
66.11286273,-164.1080161,1
66.11304788,-164.1080145,1
66.11315676,-165.5069356,1
66.11331479,-164.4374097,1
66.1133181,-166.1114841,1
66.11333809,-165.892255,1
66.11344003,-165.5068658,1
66.11370152,-164.2044449,1
66.11382032,-164.7798716,1
66.11400552,-164.7683283,1
66.11406668,-164.7679471,1
66.1140675,-164.780009,1
66.11410576,-165.3618315,1
66.11416205,-166.5913944,1
66.11422572,-161.2350077,1
66.11440174,-165.2879768,1
66.11440625,-164.0565215,1
66.11444924,-161.1729082,1
66.11450208,-161.2362182,1
66.11453397,-166.5851177,1
66.11454435,-164.4361798,1
66.11459522,-166.584809,1
66.11466624,-165.4218176,1
66.11467253,-165.2502781,1
66.11471817,-166.0851064,1
66.11483796,-165.3998199,1
66.11485498,-165.3996388,1
66.11488053,-165.3800239,1
66.11490469,-161.1930365,1
66.11490536,-166.0853423,1
66.11491281,-165.2912016,1
66.11495299,-164.1667008,1
66.11495894,-161.1929662,1
66.11495995,-164.207032,1
66.11506032,-165.3736886,1
66.11517529,-165.3883323,1
66.11529917,-165.3610716,1
66.11537,-144.60222,1
66.11544187,-165.1333513,1
66.11585884,-163.8836016,1
66.11586913,-166.5800766,1
66.115874,-164.163434,1
66.1159993,-165.4683348,1
66.11614926,-164.0712632,1
66.11619266,-164.0709106,1
66.11620634,-165.4691608,1
66.11621913,-165.2797111,1
66.1162692,-166.4168794,1
66.11627058,-164.2092676,1
66.11633672,-165.423897,1
66.11649998,-164.1227446,1
66.11651895,-164.1227911,1
66.1165809,-165.3506644,1
66.11669685,-166.1870685,1
66.11671457,-165.4300105,1
66.11672663,-165.3500533,1
66.11674389,-166.4341299,1
66.11675203,-165.1326576,1
66.11676267,-165.3400709,1
66.1167814,-164.8901735,1
66.11690313,-165.1697859,1
66.11690437,-164.8899924,1
66.1169518,-166.4341859,1
66.11699935,-165.0516894,1
66.11700603,-164.0004396,1
66.11701786,-165.4314281,1
66.1170804,-165.360185,1
66.11711181,-164.0007039,1
66.11715115,-165.3377037,1
66.11729729,-165.4954848,1
66.11755265,-165.4030915,1
66.11756263,-164.1906913,1
66.11758788,-164.1908322,1
66.1175977,-161.1673968,1
66.11769498,-166.4116546,1
66.11769884,-165.4028827,1
66.11771355,-161.1672933,1
66.11780034,-165.4953755,1
66.11785366,-161.132275,1
66.11789841,-164.0303722,1
66.11804,-149.10599,1
66.11807228,-164.1560774,1
66.11820768,-164.9505081,1
66.11821332,-161.2276253,1
66.11830433,-165.5892062,1
66.11841121,-164.3547574,1
66.1184865,-164.758983,1
66.11849295,-164.8657809,1
66.11860653,-166.5855064,1
66.11863977,-164.759051,1
66.11875992,-165.3260927,1
66.11876348,-165.5437472,1
66.11876846,-165.3251896,1
66.11884117,-164.4561814,1
66.119,-145.845,1
66.11905312,-161.2010421,1
66.11928516,-166.5830961,1
66.11930895,-165.3662773,1
66.11933372,-165.5668859,1
66.11935623,-165.2029104,1
66.11936469,-164.532759,1
66.1193983,-165.4494214,1
66.11943233,-165.5805251,1
66.11944744,-165.2028263,1
66.11956813,-164.404793,1
66.11957615,-164.5323189,1
66.11958192,-164.4623794,1
66.11960624,-164.404829,1
66.11972075,-164.4634138,1
66.11986032,-165.2586276,1
66.11989074,-165.571793,1
66.11991553,-166.5786996,1
66.11996543,-161.245162,1
66.12007092,-161.2449563,1
66.12009152,-165.3508512,1
66.12015876,-165.3517361,1
66.12026344,-161.1509009,1
66.12027876,-164.8586728,1
66.12030741,-164.858342,1
66.12038068,-161.2337182,1
66.12045287,-161.2338063,1
66.12051087,-161.2211925,1
66.12056809,-164.2000059,1
66.12058361,-165.2880234,1
66.12061899,-165.4445985,1
66.12064023,-164.2000311,1
66.12071514,-165.2394245,1
66.12071685,-166.5581448,1
66.12073113,-165.0908013,1
66.12076205,-165.3645156,1
66.12076373,-165.2392731,1
66.12077105,-164.9642733,1
66.12077896,-164.9646514,1
66.12084832,-164.1255044,1
66.12089673,-164.6591646,1
66.12090524,-165.4077549,1
66.12097184,-164.6593892,1
66.12101499,-165.4457799,1
66.12139734,-165.423564,1
66.12150848,-165.3874489,1
66.12152969,-164.266051,1
66.12153709,-164.1946733,1
66.12154356,-164.2661671,1
66.1216111,-165.6014584,1
66.1218716,-165.4732317,1
66.12190152,-165.4546967,1
66.1219281,-161.5389416,1
66.12195343,-165.4625485,1
66.12204,-164.40819,1
66.12209631,-165.4624206,1
66.12211302,-165.4552184,1
66.12228427,-165.3891949,1
66.12231979,-165.5068131,1
66.12232308,-165.4743737,1
66.12234281,-165.6018054,1
66.12240904,-161.5394034,1
66.12242878,-165.3626797,1
66.12246822,-165.5068409,1
66.12249099,-164.0222215,1
66.12249867,-161.1730634,1
66.12250175,-165.3081608,1
66.12250845,-165.0161148,1
66.12253916,-163.9775737,1
66.12254006,-165.0159341,1
66.12260174,-165.1180594,1
66.12261138,-165.529255,1
66.12266444,-165.3725792,1
66.12270327,-161.4753442,1
66.12273762,-166.0995747,1
66.12279802,-161.4756393,1
66.122945,-164.326574,1
66.12295759,-165.2440191,1
66.12297985,-165.2875879,1
66.12300761,-165.1203646,1
66.12306303,-164.8670111,1
66.12315599,-165.2143326,1
66.12319333,-166.3945201,1
66.1234224,-161.278794,1
66.12343239,-166.3837837,1
66.12347141,-164.2235343,1
66.1234847,-164.3576534,1
66.1234986,-164.2229624,1
66.12349929,-165.5246797,1
66.12364366,-164.3572821,1
66.12364476,-161.199654,1
66.1236749,-165.2250115,1
66.123699,-165.5942764,1
66.12370837,-166.5579032,1
66.12374004,-164.5544591,1
66.12377432,-164.5223593,1
66.12379788,-165.294457,1
66.12379808,-165.3915063,1
66.12382019,-164.5546218,1
66.12384995,-161.277889,1
66.12385491,-166.3814282,1
66.12389186,-161.1997655,1
66.12390604,-165.458291,1
66.12390983,-164.5223987,1
66.12391696,-165.2945951,1
66.12412427,-165.3451367,1
66.12419321,-164.5419718,1
66.12430366,-164.5419927,1
66.12431223,-165.2775614,1
66.12432669,-161.1203836,1
66.12432804,-165.4387171,1
66.12436037,-165.5939091,1
66.12437173,-165.4199289,1
66.12438155,-165.5232605,1
66.12457435,-165.4260842,1
66.12461,-144.911,1
66.12466015,-164.3487904,1
66.12466154,-164.3489657,1
66.12470941,-165.5316689,1
66.12479373,-165.2137864,1
66.12489269,-161.2278433,1
66.12493068,-165.0038944,1
66.12500754,-165.285554,1
66.1250201,-161.2273327,1
66.12503309,-164.7040171,1
66.12505875,-161.1325708,1
66.12506036,-165.4198774,1
66.12509725,-161.1575478,1
66.12510617,-161.1722908,1
66.12519278,-164.0143935,1
66.1252023,-165.5418267,1
66.12520396,-165.5326171,1
66.12521593,-164.7132229,1
66.12522974,-166.3885046,1
66.12530129,-165.0035117,1
66.12533935,-165.5415567,1
66.12536553,-161.2725211,1
66.12542716,-165.4048103,1
66.12555591,-161.1114632,1
66.12567812,-161.1572978,1
66.12570569,-163.8709396,1
66.1257209,-165.4165741,1
66.12577418,-164.3197208,1
66.12580684,-164.3199548,1
66.12583494,-165.3741693,1
66.12616057,-165.2585039,1
66.12634517,-165.3619712,1
66.12637207,-165.2583253,1
66.12637719,-165.5071547,1
66.12640745,-165.2890283,1
66.12641197,-161.1777259,1
66.12655948,-166.3757867,1
66.12665486,-161.1320835,1
66.12666404,-165.3911203,1
66.12672001,-165.2134162,1
66.12679208,-161.1725636,1
66.12689041,-165.4206647,1
66.12691988,-165.578217,1
66.12702708,-166.286237,1
66.12702717,-166.2864823,1
66.12708793,-161.262786,1
66.1272171,-161.2628323,1
66.12728035,-165.4084282,1
66.1272818,-163.8583121,1
66.12729377,-164.0052744,1
66.12733959,-161.107867,1
66.12734873,-165.4081688,1
66.12745743,-161.1079949,1
66.12746674,-165.3553029,1
66.12747598,-165.330033,1
66.12747632,-164.7262768,1
66.1274985,-166.4100851,1
66.12758464,-165.4171625,1
66.12763211,-165.3460064,1
66.12769138,-164.7263029,1
66.12802248,-161.6175388,1
66.12802608,-164.7029399,1
66.12804639,-163.971884,1
66.128059,-165.570581,1
66.12815114,-165.581187,1
66.12818875,-165.4494022,1
66.12822636,-165.24998,1
66.12843963,-165.4417378,1
66.12845934,-165.4016926,1
66.1286185,-165.410252,1
66.12893585,-165.3951261,1
66.12908168,-161.19894,1
66.12915998,-165.5094537,1
66.12917842,-163.9705486,1
66.12932211,-161.2678842,1
66.1293384,-165.3527424,1
66.1293668,-164.825955,1
66.12937852,-165.3600684,1
66.1294587,-165.2498914,1
66.12946755,-164.7884458,1
66.12949426,-161.268683,1
66.1295066,-164.2403499,1
66.12957363,-164.7884309,1
66.12958226,-166.3571911,1
66.12961,-144.92173,1
66.12963988,-164.091174,1
66.1296836,-164.9938574,1
66.1297048,-164.091282,1
66.12971718,-164.9937407,1
66.12975894,-165.4166395,1
66.12976223,-165.5439548,1
66.12984288,-165.4165771,1
66.12985571,-165.3595356,1
66.12988703,-165.4231655,1
66.12996147,-164.4770161,1
66.12999942,-165.5472268,1
66.13006413,-165.4744615,1
66.13007311,-165.3165679,1
66.13026137,-165.3444516,1
66.130285,-161.1616524,1
66.13030598,-166.5443689,1
66.13037568,-165.3445942,1
66.13045469,-161.1301995,1
66.13055868,-165.4747617,1
66.13057607,-165.3097358,1
66.13060404,-165.3302335,1
66.13060566,-161.112899,1
66.13064919,-165.3361706,1
66.13080509,-165.3794713,1
66.13083567,-164.8877613,1
66.1308503,-165.3794597,1
66.13093911,-164.8878578,1
66.13098834,-166.2626703,1
66.13100259,-165.4279787,1
66.13101236,-161.1961092,1
66.13101658,-165.4560455,1
66.13101751,-164.7023598,1
66.13113133,-164.7024947,1
66.1312084,-161.1714053,1
66.13129157,-164.4219613,1
66.13138603,-165.4298404,1
66.13139718,-165.3272187,1
66.13148987,-164.4212444,1
66.13162274,-165.4555702,1
66.13169263,-165.5323506,1
66.13170259,-165.1420071,1
