"Authors","DOI","DataSourceType","FeatureName","Latitude","Longitude","FeatureType","FeatureCategory","ThawType","Imagery","ImageryDates","ImageryResolution_meters"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0380419990437,-163.715211108881,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.051584145193,-163.711667465838,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0551567087025,-163.70376877813,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0264861927924,-163.696494212687,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.064227013746,-163.694567860187,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0289527694672,-163.693058853507,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.1157767891896,-163.883576064995,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0607714589586,-163.727016633367,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,65.990000708701,-163.269200253597,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.063629341501,-163.215433284549,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0558021232281,-163.142268947639,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0337933976565,-163.133527941767,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0627380020524,-163.063082625431,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0679946550465,-163.030239812827,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0688528016247,-162.981083848217,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.053374372414,-162.97022014057,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0075267296596,-162.966196427897,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0437394843577,-162.930702778882,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0125402149212,-162.94824906793,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,65.9943583722386,-162.941936682197,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0202363205108,-162.929810101539,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0619940847294,-162.919793438428,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0708896759084,-162.904560283888,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.014505261661,-162.909227416133,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0286560809314,-162.911308070409,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0063152903736,-162.90614335128,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0573316139985,-162.89245533246,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.050856562533,-162.890713507225,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0197456404097,-162.894458878478,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,65.9879242383836,-162.894466113932,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0188515770265,-162.883468584449,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0506244227066,-162.870751045405,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0505603859804,-162.867134605353,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0175605387597,-162.867132623421,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0367367279611,-162.862976124401,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0642147572002,-162.860075313253,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0460401905877,-162.856711283715,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0141595005075,-162.859294859354,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0164222030441,-162.843797535743,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0609627010019,-162.84308614358,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0384716414304,-162.815593962366,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0474039784574,-162.797244209755,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0516800063995,-162.787529785783,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0604137381263,-162.773909363188,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0637899384395,-162.764427226644,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0605838619275,-162.751658992861,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0647438077388,-162.73888580362,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0746573358979,-162.732558860323,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0687525507691,-162.733402026715,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0447242467576,-162.662871760364,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0387594583055,-162.605978883664,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.032503043728,-162.578410419633,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0170925343784,-162.562055818593,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0426725191071,-162.505304595934,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0317107193758,-162.517300844851,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0488252910993,-162.484553218716,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0501413748449,-162.478789556825,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0150931446039,-162.414831536407,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0250887388127,-162.390853940746,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0204854859087,-162.371688705052,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0250492112499,-162.367406080904,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0145837769462,-162.129132291684,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0226015095626,-162.104365780865,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,65.9806422025005,-162.113216539229,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0316826422316,-162.099228393331,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0113388879973,-162.08376385595,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0385853050843,-162.088926598885,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,65.9872380509242,-162.076529604041,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,65.9884856790622,-162.057719628236,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,65.992118978476,-162.04048690172,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0319349767771,-162.009820209545,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0047253549617,-161.939054981158,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0354260738769,-161.932190227798,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0165718739389,-161.907822866915,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,65.9928182123779,-161.884906182993,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0270977816231,-161.869469754174,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0021012266076,-161.816326260458,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0308094724857,-161.908323559653,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0250115159808,-161.868319987572,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0391080497778,-161.817360731193,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0475395804826,-161.81454571391,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0483207089725,-161.810926145327,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0025114346542,-161.813311028705,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,65.9993393223189,-161.807527933994,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.045321143947,-161.795160200416,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0013134534352,-161.793471465829,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0322208357279,-161.789098210678,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,65.9909283913079,-161.792089127277,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,65.9750568613461,-161.783340791957,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0073314427483,-161.771893265217,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,65.991026556343,-161.77798645875,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.031331381511,-161.766719487336,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,65.9975605234816,-161.773086484668,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0712293204168,-161.758109215727,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,65.9754087720902,-161.771673204098,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0205330407438,-161.761694314838,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0738876956875,-161.751070482567,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,65.9868547705948,-161.75542155403,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.074561516579,-161.746421828173,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0750104763277,-161.743227558597,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,65.9903117012688,-161.753556804633,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0359066193943,-161.743492080869,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0728725041773,-161.737548037064,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0467343487435,-161.741140145463,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0230404556341,-161.742859685114,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0799765190829,-161.735045797185,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0780194591795,-161.730768555221,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0834597719793,-161.731226941737,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0164167229212,-161.738511448655,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0800416827502,-161.728848943407,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
"Nitze et al. (2020)","https://doi.org/10.1594/PANGAEA.922808","Remote Sensing - published",NA,66.0300041044788,-161.732733779819,"Thermokarst lake","Thermokarst lake","Abrupt","Landsat; Sentinel-1; PlanetScope","1999 to 2018","30; 3.125"
